doi,wos_id,year,journal,authors,title_wos
10.1509/jmkr.45.5.618,WOS000260560900009,2008,JMR,BRIESCH RA;DILLON WR;BLATTBERG RC,TREATING ZERO BRAND SALES OBSERVATIONS IN CHOICE MODEL ESTIMATION: CONSEQUENCES AND POTENTIAL REMEDIES
10.1509/jmkr.45.6.633,WOS000261527000001,2008,JMR,MAZAR N;AMIR O;ARIELY D,THE DISHONESTY OF HONEST PEOPLE: A THEORY OF SELF-CONCEPT MAINTENANCE
10.1509/jmkr.45.6.654,WOS000261527000005,2008,JMR,NELSON LD;MEYVIS T,INTERRUPTED CONSUMPTION: DISRUPTING ADAPTATION TO HEDONIC EXPERIENCES
10.1509/jmkr.45.6.665,WOS000261527000006,2008,JMR,CHEEMA A;SOMAN D,THE EFFECT OF PARTITIONS ON CONTROLLING CONSUMPTION
10.1509/jmkr.45.6.676,WOS000261527000007,2008,JMR,KEINAN A;KIVETZ R,REMEDYING HYPEROPIA: THE EFFECTS OF SELF-CONTROL REGRET ON CONSUMER BEHAVIOR
10.1509/jmkr.45.6.690,WOS000261527000008,2008,JMR,ARGO JJ;DAHL DW;MORALES AC,POSITIVE CONSUMER CONTAGION: RESPONSES TO ATTRACTIVE OTHERS IN A RETAIL CONTEXT
10.1509/jmkr.45.6.702,WOS000261527000009,2008,JMR,KUKSOV D;VILLAS-BOAS JM,ENDOGENEITY AND INDIVIDUAL CONSUMER CHOICE
10.1509/jmkr.45.6.715,WOS000261527000010,2008,JMR,MUSALEM A;BRADLOW ET;RAJU JS,WHO'S GOT THE COUPON? ESTIMATING CONSUMER PREFERENCES AND COUPON USAGE FROM AGGREGATE INFORMATION
10.1509/jmkr.45.6.731,WOS000261527000011,2008,JMR,MAIMARAN M;WHEELER SC,"CIRCLES, SQUARES, AND CHOICE: THE EFFECT OF SHAPE ARRAYS ON UNIQUENESS AND VARIETY SEEKING"
10.1509/jmkr.45.6.741,WOS000261527000012,2008,JMR,YIM CKB;TSE DK;CHAN KW,STRENGTHENING CUSTOMER LOYALTY THROUGH INTIMACY AND PASSION: ROLES OF CUSTOMER-FIRM AFFECTION AND CUSTOMER-STAFF RELATIONSHIPS IN SERVICES
10.1509/jmkr.46.1.1,WOS000262871000001,2009,JMR,HEDGCOCK W;RAO AR,TRADE-OFF AVERSION AS AN EXPLANATION FOR THE ATTRACTION EFFECT: A FUNCTIONAL MAGNETIC RESONANCE IMAGING STUDY
10.1509/jmkr.46.1.105,WOS000262871000012,2009,JMR,GROHMANN B,GENDER DIMENSIONS OF BRAND PERSONALITY
10.1509/jmkr.46.1.120,WOS000262871000013,2009,JMR,VAN DIEPEN M;DONKERS B;FRANSES PH,DYNAMIC AND COMPETITIVE EFFECTS OF DIRECT MAILINGS: A CHARITABLE GIVING APPLICATION
10.1509/jmkr.46.1.25,WOS000262871000005,2009,JMR,XU J;SCHWARZ N,DO WE REALLY NEED A REASON TO INDULGE?
10.1509/jmkr.46.1.37,WOS000262871000006,2009,JMR,ZHU RJ;MEYERS-LEVY J,THE INFLUENCE OF SELF-VIEW ON CONTEXT EFFECTS: HOW DISPLAY FIXTURES CAN AFFECT PRODUCT EVALUATIONS
10.1509/jmkr.46.1.46,WOS000262871000007,2009,JMR,ZHAO M;HOEFFLER S;DAHL DW,THE ROLE OF IMAGINATION-FOCUSED VISUALIZATION ON NEW PRODUCT EVALUATION
10.1509/jmkr.46.1.56,WOS000262871000008,2009,JMR,JAIN SP;MATHUR P;MAHESWARAN D,THE INFLUENCE OF CONSUMERS' LAY THEORIES ON APPROACH/AVOIDANCE MOTIVATION
10.1509/jmkr.46.1.66,WOS000262871000009,2009,JMR,LEVAV J;MCGRAW AP,EMOTIONAL ACCOUNTING: HOW FEELINGS ABOUT MONEY INFLUENCE CONSUMER CHOICE
10.1509/jmkr.46.1.81,WOS000262871000010,2009,JMR,THOMAS M;MORWITZ VG,THE EASE-OF-COMPUTATION EFFECT: THE INTERPLAY OF METACOGNITIVE EXPERIENCES AND NAIVE THEORIES IN JUDGMENTS OF PRICE DIFFERENCES
10.1509/jmkr.46.1.92,WOS000262871000011,2009,JMR,SPROTT D;CZELLAR S;SPANGENBERG E,THE IMPORTANCE OF A GENERAL MEASURE OF BRAND ENGAGEMENT ON MARKET BEHAVIOR: DEVELOPMENT AND VALIDATION OF A SCALE
10.1509/jmkr.46.2.135,WOS000264725100001,2009,JMR,TELLIS GJ;YIN E;NIRAJ R,DOES QUALITY WIN? NETWORK EFFECTS VERSUS QUALITY IN HIGH-TECH MARKETS
10.1509/jmkr.46.2.163,WOS000264725100008,2009,JMR,LIBAI B;MULLER E;PERES R,THE DIFFUSION OF SERVICES
10.1509/jmkr.46.2.176,WOS000264725100009,2009,JMR,BRIESCH RA;CHINTAGUNTA PK;FOX EJ,HOW DOES ASSORTMENT AFFECT GROCERY STORE CHOICE?
10.1509/jmkr.46.2.190,WOS000264725100010,2009,JMR,ZHANG J;WEDEL M,THE EFFECTIVENESS OF CUSTOMIZED PROMOTIONS IN ONLINE AND OFFLINE STORES
10.1509/jmkr.46.2.207,WOS000264725100011,2009,JMR,DONG X;MANCHANDA P;CHINTAGUNTA PK,QUANTIFYING THE BENEFITS OF INDIVIDUAL-LEVEL TARGETING IN THE PRESENCE OF FIRM STRATEGIC BEHAVIOR
10.1509/jmkr.46.2.222,WOS000264725100012,2009,JMR,LEE K;SHAVITT S,CAN MCDONALD'S FOOD EVER BE CONSIDERED HEALTHFUL? METACOGNITIVE EXPERIENCES AFFECT THE PERCEIVED UNDERSTANDING OF A BRAND
10.1509/jmkr.46.2.234,WOS000264725100013,2009,JMR,IRWIN JR;NAYLOR RW,ETHICAL DECISIONS AND RESPONSE MODE COMPATIBILITY: WEIGHTING OF ETHICAL ATTRIBUTES IN CONSIDERATION SETS FORMED BY EXCLUDING VERSUS INCLUDING PRODUCT ALTERNATIVES
10.1509/jmkr.46.2.247,WOS000264725100014,2009,JMR,WILCOX K;KIM HM;SEN S,WHY DO CONSUMERS BUY COUNTERFEIT LUXURY BRANDS?
10.1509/jmkr.46.2.260,WOS000264725100015,2009,JMR,DUAN JA;MELA CF,THE ROLE OF SPATIAL DEMAND ON OUTLET LOCATION AND PRICING
10.1509/jmkr.46.2.279,WOS000264725100016,2009,JMR,NG S;HOUSTON MJ,FIELD DEPENDENCY AND BRAND COGNITIVE STRUCTURES
10.1509/jmkr.46.3.293,WOS000266291200001,2009,JMR,SRINIVASAN S;HANSSENS DM,"MARKETING AND FIRM VALUE: METRICS, METHODS, FINDINGS, AND FUTURE DIRECTIONS"
10.1509/jmkr.46.3.330,WOS000266291200006,2009,JMR,HEDGCOCK W;RAO AR;CHEN HA,COULD RALPH NADER'S ENTRANCE AND EXIT HAVE HELPED AL GORE? THE IMPACT OF DECOY DYNAMICS ON CONSUMER CHOICE
10.1509/jmkr.46.3.344,WOS000266291200007,2009,JMR,POCHEPTSOVA A;AMIR O;DHAR R;BAUMEISTER RF,DECIDING WITHOUT RESOURCES: RESOURCE DEPLETION AND CHOICE IN CONTEXT
10.1509/jmkr.46.3.356,WOS000266291200008,2009,JMR,LIM N;AHEARNE MJ;HAM SH,DESIGNING SALES CONTESTS: DOES THE PRIZE STRUCTURE MATTER?
10.1509/jmkr.46.3.372,WOS000266291200009,2009,JMR,ANDRADE EB;IYER G,PLANNED VERSUS ACTUAL BETTING IN SEQUENTIAL GAMBLES
10.1509/jmkr.46.3.384,WOS000266291200010,2009,JMR,GRISKEVICIUS V;GOLDSTEIN NJ;MORTENSEN JM;CIALDINI RB;KENRICK DT,"FEAR AND LOVING IN LAS VEGAS: EVOLUTION, EMOTION, AND PERSUASION"
10.1509/jmkr.46.3.396,WOS000266291200011,2009,JMR,HSEE CK;YANG Y;LI N;SHEN L,"WEALTH, WARMTH, AND WELL-BEING: WHETHER HAPPINESS IS RELATIVE OR ABSOLUTE DEPENDS ON WHETHER IT IS ABOUT MONEY, ACQUISITION, OR CONSUMPTION"
10.1509/jmkr.46.3.410,WOS000266291200012,2009,JMR,CHERNEV A;HAMILTON R,ASSORTMENT SIZE AND OPTION ATTRACTIVENESS IN CONSUMER CHOICE AMONG RETAILERS
10.1509/jmkr.46.3.421,WOS000266291200013,2009,JMR,HUNG IW;WYER RS,DIFFERENCES IN PERSPECTIVE AND THE INFLUENCE OF CHARITABLE APPEALS: WHEN IMAGINING ONESELF AS THE VICTIM IS NOT BENEFICIAL
10.1509/jmkr.46.4.435,WOS000268343600001,2009,JMR,DUBE JP;HITSCH GJ;ROSSI PE,DO SWITCHING COSTS MAKE MARKETS LESS COMPETITIVE?
10.1509/jmkr.46.4.453,WOS000268343600005,2009,JMR,ZHU T;SINGH V;MANUSZAK MD,MARKET STRUCTURE AND COMPETITION IN THE RETAIL DISCOUNT INDUSTRY
10.1509/jmkr.46.4.467,WOS000268343600006,2009,JMR,JANAKIRAMAN R;SISMEIRO C;DUTTA S,PERCEPTION SPILLOVERS ACROSS COMPETING BRANDS: A DISAGGREGATE MODEL OF HOW AND WHEN
10.1509/jmkr.46.4.482,WOS000268343600007,2009,JMR,JEN L;CHOU CH;ALLENBY GM,THE IMPORTANCE OF MODELING TEMPORAL DEPENDENCE OF TIMING AND QUANTITY IN DIRECT MARKETING
10.1509/jmkr.46.4.494,WOS000268343600008,2009,JMR,CHE H;SEETHARAMAN PBS,``SPEED OF REPLACEMENT'': MODELING BRAND LOYALTY USING LAST-MOVE DATA
10.1509/jmkr.46.4.506,WOS000268343600009,2009,JMR,ZHAO Y;ZHAO Y;SONG I,PREDICTING NEW CUSTOMERS' RISK TYPE IN THE CREDIT CARD MARKET
10.1509/jmkr.46.4.518,WOS000268343600010,2009,JMR,ARIBARG A;FOUTZ NZ,CATEGORY-BASED SCREENING IN CHOICE OF COMPLEMENTARY PRODUCTS
10.1509/jmkr.46.4.531,WOS000268343600011,2009,JMR,PARK S;GUPTA S,SIMULATED MAXIMUM LIKELIHOOD ESTIMATOR FOR THE RANDOM COEFFICIENT LOGIT MODEL USING AGGREGATE DATA
10.1509/jmkr.46.4.543,WOS000268343600012,2009,JMR,ZAUBERMAN G;KIM BK;MALKOC SA;BETTMAN JR,DISCOUNTING TIME AND TIME DISCOUNTING: SUBJECTIVE TIME PERCEPTION AND INTERTEMPORAL PREFERENCES
10.1509/jmkr.46.4.557,WOS000268343600013,2009,JMR,SRIVASTAVA J;CHAKRAVARTI D,CHANNEL NEGOTIATIONS WITH INFORMATION ASYMMETRIES: CONTINGENT INFLUENCES OF COMMUNICATION AND TRUSTWORTHINESS REPUTATIONS
10.1509/jmkr.46.5.573,WOS000270247900001,2009,JMR,KWORTNIK RJ;LYNN WM;ROSS WT,BUYER MONITORING: A MEANS TO INSURE PERSONALIZED SERVICE
10.1509/jmkr.46.5.584,WOS000270247900002,2009,JMR,CHEN XJ;JOHN G;HAYS JM;HILL AV;GEURS SE,LEARNING FROM A SERVICE GUARANTEE QUASI EXPERIMENT
10.1509/jmkr.46.5.597,WOS000270247900003,2009,JMR,GHOSH M;JOHN G,WHEN SHOULD ORIGINAL EQUIPMENT MANUFACTURERS USE BRANDED COMPONENT CONTRACTS WITH SUPPLIERS?
10.1509/jmkr.46.5.612,WOS000270247900004,2009,JMR,GOLDFARB A;YANG B,ARE ALL MANAGERS CREATED EQUAL?
10.1509/jmkr.46.5.623,WOS000270247900005,2009,JMR,DELEERSNYDER B;DEKIMPE MG;STEENKAMP JBEM;LEEFLANG PSH,THE ROLE OF NATIONAL CULTURE IN ADVERTISING'S SENSITIVITY TO BUSINESS CYCLES: AN INVESTIGATION ACROSS CONTINENTS
10.1509/jmkr.46.5.637,WOS000270247900006,2009,JMR,VAN EVERDINGEN Y;FOK D;STREMERSCH S,MODELING GLOBAL SPILLOVER OF NEW PRODUCT TAKEOFF
10.1509/jmkr.46.5.653,WOS000270247900007,2009,JMR,DIETVORST RC;VERBEKE WJMI;BAGOZZI RR;YOON C;SMITS M;VAN DER LUGT A,A SALES FORCE-SPECIFIC THEORY-OF-MIND SCALE: TESTS OF ITS VALIDITY BY CLASSICAL METHODS AND FUNCTIONAL MAGNETIC RESONANCE IMAGING
10.1509/jmkr.46.5.669,WOS000270247900008,2009,JMR,ZHANG J;WEDEL M;PIETERS R,SALES EFFECTS OF ATTENTION TO FEATURE ADVERTISEMENTS: A BAYESIAN MEDIATION ANALYSIS
10.1509/jmkr.46.5.682,WOS000270247900009,2009,JMR,GOUKENS C;DEWITTE S;WARLOP L,"ME, MYSELF, AND MY CHOICES: THE INFLUENCE OF PRIVATE SELF-AWARENESS ON CHOICE"
10.1509/jmkr.46.5.693,WOS000270247900010,2009,JMR,NIEDRICH RW;WEATHERS D;HILL RC;BELL DR,SPECIFYING PRICE JUDGMENTS WITH RANGE-FREQUENCY THEORY IN MODELS OF BRAND CHOICE
10.1509/jmkr.46.5.703,WOS000270247900011,2009,JMR,ANDERSON EW;MANSI SA,DOES CUSTOMER SATISFACTION MATTER TO INVESTORS? FINDINGS FROM THE BOND MARKET
10.1509/jmkr.46.6.715,WOS000272826600001,2009,JMR,NELSON LD;SIMMONS JP,ON SOUTHBOUND EASE AND NORTHBOUND FEES: LITERAL CONSEQUENCES OF THE METAPHORIC LINK BETWEEN VERTICAL POSITION AND CARDINAL DIRECTION
10.1509/jmkr.46.6.725,WOS000272826600002,2009,JMR,DENG X;KAHN BE,IS YOUR PRODUCT ON THE RIGHT SIDE? THE ``LOCATION EFFECT'' ON PERCEIVED PRODUCT HEAVINESS AND PACKAGE EVALUATION
10.1509/jmkr.46.6.739,WOS000272826600003,2009,JMR,CHANDON P;ORDABAYEVA N,"SUPERSIZE IN ONE DIMENSION, DOWNSIZE IN THREE DIMENSIONS: EFFECTS OF SPATIAL DIMENSIONALITY ON SIZE PERCEPTIONS AND PREFERENCES"
10.1509/jmkr.46.6.754,WOS000272826600004,2009,JMR,VALENZUELA A;DHAR R;ZETTELMEYER F,CONTINGENT RESPONSE TO SELF-CUSTOMIZATION PROCEDURES: IMPLICATIONS FOR DECISION SATISFACTION AND CHOICE
10.1509/jmkr.46.6.764,WOS000272826600005,2009,JMR,NENKOV GY;INMAN JJ;HULLAND J;MORRIN M,THE IMPACT OF OUTCOME ELABORATION ON SUSCEPTIBILITY TO CONTEXTUAL AND PRESENTATION BIASES
10.1509/jmkr.46.6.777,WOS000272826600006,2009,JMR,SMALL DA;VERROCHI NM,THE FACE OF NEED: FACIAL EMOTION EXPRESSION ON CHARITY ADVERTISEMENTS
10.1509/jmkr.46.6.788,WOS000272826600007,2009,JMR,CARLSON KA;MELOY MG;LIEB D,BENEFITS LEADER REVERSION: HOW A ONCE-PREFERRED PRODUCT RECAPTURES ITS STANDING
10.1509/jmkr.46.6.798,WOS000272826600008,2009,JMR,SHACHAR R,THE POLITICAL PARTICIPATION PUZZLE AND MARKETING
10.1509/jmkr.46.6.816,WOS000272826600009,2009,JMR,ZEITHAMMER R;LENK P,STATISTICAL BENEFITS OF CHOICES FROM SUBSETS
10.1509/jmkr.46.6.832,WOS000272826600010,2009,JMR,LENK P;ORME B,THE VALUE OF INFORMATIVE PRIORS IN BAYESIAN INFERENCE WITH SPARSE DATA
10.1509/jmkr.46.6.846,WOS000272826600011,2009,JMR,FERJANI M;JEDIDI K;JAGPAL S,A CONJOINT APPROACH FOR CONSUMER- AND FIRM-LEVEL BRAND VALUATION
10.1509/jmkr.47.1.103,WOS000274103900010,2010,JMR,FISCHER M;ALBERS S,PATIENT- OR PHYSICIAN-ORIENTED MARKETING: WHAT DRIVES PRIMARY DEMAND FOR PRESCRIPTION DRUGS?
10.1509/jmkr.47.1.122,WOS000274103900011,2010,JMR,CHAN E;SENGUPTA J,INSINCERE FLATTERY ACTUALLY WORKS: A DUAL ATTITUDES PERSPECTIVE
10.1509/jmkr.47.1.134,WOS000274103900012,2010,JMR,PECHMANN C;WANG L,EFFECTS OF INDIRECTLY AND DIRECTLY COMPETING REFERENCE GROUP MESSAGES AND PERSUASION KNOWLEDGE: IMPLICATIONS FOR EDUCATIONAL PLACEMENTS
10.1509/jmkr.47.1.14,WOS000274103900003,2010,JMR,DE JONG MG;PIETERS R;FOX JP,REDUCING SOCIAL DESIRABILITY BIAS THROUGH ITEM RANDOMIZED RESPONSE: AN APPLICATION TO MEASURE UNDERREPORTED DESIRES
10.1509/jmkr.47.1.146,WOS000274103900013,2010,JMR,AMALDOSS W;HE C,"PRODUCT VARIETY, INFORMATIVE ADVERTISING, AND PRICE COMPETITION"
10.1509/jmkr.47.1.157,WOS000274103900014,2010,JMR,VAN ROSMALEN J;VAN HERK H;GROENEN PJF,IDENTIFYING RESPONSE STYLES: A LATENT-CLASS BILINEAR MULTINOMIAL LOGIT MODEL
10.1509/jmkr.47.1.173,WOS000274103900015,2010,JMR,OSINGA EC;LEEFLANG PSH;WIERINGA JE,EARLY MARKETING MATTERS: A TIME-VARYING PARAMETER APPROACH TO PERSISTENCE MODELING
10.1509/jmkr.47.1.186,WOS000274103900016,2010,JMR,NG S,CULTURAL ORIENTATION AND BRAND DILUTION: IMPACT OF MOTIVATION LEVEL AND EXTENSION TYPICALITY
10.1509/jmkr.47.1.28,WOS000274103900004,2010,JMR,FORNELL C;RUST RT;DEKIMPE MG,THE EFFECT OF CUSTOMER SATISFACTION ON CONSUMER SPENDING GROWTH
10.1509/jmkr.47.1.3,WOS000274103900002,2010,JMR,PETRIN A;TRAIN K,A CONTROL FUNCTION APPROACH TO ENDOGENEITY IN CONSUMER CHOICE MODELS
10.1509/jmkr.47.1.36,WOS000274103900005,2010,JMR,TULI KR;BHARADWAJ SG;KOHLI AK,TIES THAT BIND: THE IMPACT OF MULTIPLE TYPES OF TIES WITH A CUSTOMER ON SALES GROWTH AND SALES VOLATILITY
10.1509/jmkr.47.1.51,WOS000274103900006,2010,JMR,HAMILTON R;CHERNEV A,THE IMPACT OF PRODUCT LINE EXTENSIONS AND CONSUMER GOALS ON THE FORMATION OF PRICE IMAGE
10.1509/jmkr.47.1.63,WOS000274103900007,2010,JMR,VAN NIEROP E;BRONNENBERG B;PAAP R;WEDEL M;FRANSES PH,RETRIEVING UNOBSERVED CONSIDERATION SETS FROM HOUSEHOLD PANEL DATA
10.1509/jmkr.47.1.75,WOS000274103900008,2010,JMR,CHOI J;HUI SK;BELL DR,SPATIOTEMPORAL ANALYSIS OF IMITATION BEHAVIOR ACROSS NEW BUYERS AT AN ONLINE GROCERY RETAILER
10.1509/jmkr.47.1.90,WOS000274103900009,2010,JMR,DESAI PS;KOENIGSBERG O;PUROHIT D,FORWARD BUYING BY RETAILERS
10.1509/jmkr.47.2.199,WOS000275967700001,2010,JMR,STEENKAMP JBEM;DE JONG MG;BAUMGARTNER H,SOCIALLY DESIRABLE RESPONSE TENDENCIES IN SURVEY RESEARCH
10.1509/jmkr.47.2.215,WOS000275967700002,2010,JMR,STEPHEN AT;TOUBIA O,DERIVING VALUE FROM SOCIAL COMMERCE NETWORKS
10.1509/jmkr.47.2.229,WOS000275967700003,2010,JMR,ANDERSON ET;FONG NM;SIMESTER CE,HOW SALES TAXES AFFECT CUSTOMER AND FIRM BEHAVIOR: THE ROLE OF SEARCH ON THE INTERNET
10.1509/jmkr.47.2.240,WOS000275967700004,2010,JMR,MUKHOPADHYAY A;YEUNG CWM,BUILDING CHARACTER: EFFECTS OF LAY THEORIES OF SELF-CONTROL ON THE SELECTION OF PRODUCTS FOR CHILDREN
10.1509/jmkr.47.2.251,WOS000275967700005,2010,JMR,LIU JE;SMEESTERS D,HAVE YOU SEEN THE NEWS TODAY? THE EFFECT OF DEATH-RELATED MEDIA CONTEXTS ON BRAND PREFERENCES
10.1509/jmkr.47.2.263,WOS000275967700006,2010,JMR,AGRAWAL N;DUHACHEK A,EMOTIONAL COMPATIBILITY AND THE EFFECTIVENESS OF ANTIDRINKING MESSAGES: A DEFENSIVE PROCESSING PERSPECTIVE ON SHAME AND GUILT
10.1509/jmkr.47.2.274,WOS000275967700007,2010,JMR,GOODE MR;DAHL DW;MOREAU CP,THE EFFECT OF EXPERIENTIAL ANALOGIES ON CONSUMER PERCEPTIONS AND ATTITUDES
10.1509/jmkr.47.2.287,WOS000275967700008,2010,JMR,KALRA A;SHI M,CONSUMER VALUE-MAXIMIZING SWEEPSTAKES AND CONTESTS
10.1509/jmkr.47.2.301,WOS000275967700009,2010,JMR,HONG J;STERNTHAL B,THE EFFECTS OF CONSUMER PRIOR KNOWLEDGE AND PROCESSING STRATEGIES ON JUDGMENTS
10.1509/jmkr.47.2.312,WOS000275967700010,2010,JMR,DIEHL K;POYNOR C,"GREAT EXPECTATIONS?! ASSORTMENT SIZE, EXPECTATIONS, AND SATISFACTION"
10.1509/jmkr.47.2.323,WOS000275967700011,2010,JMR,GRIFFIN JG;BRONIARCZYK SM,THE SLIPPERY SLOPE: THE IMPACT OF FEATURE ALIGNABILITY ON SEARCH AND SATISFACTION
10.1509/jmkr.47.2.335,WOS000275967700012,2010,JMR,BATRA R;LENK P;WEDEL M,BRAND EXTENSION STRATEGY PLANNING: EMPIRICAL ESTIMATION OF BRAND-CATEGORY PERSONALITY FIT AND ATYPICALITY
10.1509/jmkr.47.2.348,WOS000275967700013,2010,JMR,LEBOEUF RA;SIMMONS JP,BRANDING ALTERS ATTITUDE FUNCTIONS AND REDUCES THE ADVANTAGE OF FUNCTION-MATCHING PERSUASIVE APPEALS
10.1509/jmkr.47.2.361,WOS000275967700014,2010,JMR,GANESAN S;BROWN SP;MARIADOSS BJ;HO HD,BUFFERING AND AMPLIFYING EFFECTS OF RELATIONSHIP COMMITMENT IN BUSINESS-TO-BUSINESS RELATIONSHIPS
10.1509/jmkr.47.2.374,WOS000275967700015,2010,JMR,MESSNER C;VOSGERAU J,COGNITIVE INERTIA AND THE IMPLICIT ASSOCIATION TEST
10.1509/jmkr.47.3.387,WOS000277947300001,2010,JMR,ARIBARG A;PIETERS R;WEDEL M,RAISING THE BAR: BIAS ADJUSTMENT OF RECOGNITION TESTS IN ADVERTISING
10.1509/jmkr.47.3.401,WOS000277947300002,2010,JMR,SAINAM P;BALASUBRAMANIAN S;BAYUS BL,CONSUMER OPTIONS: THEORY AND AN EMPIRICAL APPLICATION TO A SPORTS MARKET
10.1509/jmkr.47.3.415,WOS000277947300003,2010,JMR,KANG W;BAYUS BL;BALASUBRAMANIAN S,THE STRATEGIC EFFECTS OF MULTIMARKET CONTACT: MUTUAL FORBEARANCE AND COMPETITIVE RESPONSE IN THE PERSONAL COMPUTER INDUSTRY
10.1509/jmkr.47.3.428,WOS000277947300004,2010,JMR,LIU H,DYNAMICS OF PRICING IN THE VIDEO GAME CONSOLE MARKET: SKIMMING OR PENETRATION?
10.1509/jmkr.47.3.444,WOS000277947300005,2010,JMR,LUAN YJ;SUDHIR K,FORECASTING MARKETING-MIX RESPONSIVENESS FOR NEW PRODUCTS
10.1509/jmkr.47.3.458,WOS000277947300006,2010,JMR,AHEARNE M;MACKENZIE SB;PODSAKOFF JE;LAM SK,THE ROLE OF CONSENSUS IN SALES TEAM PERFORMANCE
10.1509/jmkr.47.3.470,WOS000277947300007,2010,JMR,YANG S;ZHAO Y;ERDEM T;ZHAO Y,MODELING THE INTRAHOUSEHOLD BEHAVIORAL INTERACTION
10.1509/jmkr.47.3.485,WOS000277947300008,2010,JMR,HAUSER JR;TOUBIA O;EVGENIOU T;BEFURT R;DZYABURA D,"DISJUNCTIONS OF CONJUNCTIONS, COGNITIVE SIMPLICITY, AND CONSIDERATION SETS"
10.1509/jmkr.47.3.497,WOS000277947300009,2010,JMR,CHAN E;MUKHOPADHYAY A,WHEN CHOOSING MAKES A GOOD THING BETTER: TEMPORAL VARIATIONS IN THE VALUATION OF HEDONIC CONSUMPTION
10.1509/jmkr.47.3.508,WOS000277947300010,2010,JMR,BISWAS D;GREWAL D;ROGGEVEEN A,HOW THE ORDER OF SAMPLED EXPERIENTIAL PRODUCTS AFFECTS CHOICE
10.1509/jmkr.47.3.520,WOS000277947300011,2010,JMR,BILGIN B;LEBOEUF RA,LOOMING LOSSES IN FUTURE TIME PERCEPTION
10.1509/jmkr.47.3.531,WOS000277947300012,2010,JMR,WAN EW;RUCKER DD;TORMALA ZL;CLARKSON JJ,THE EFFECT OF REGULATORY DEPLETION ON ATTITUDE CERTAINTY
10.1509/jmkr.47.3.542,WOS000277947300013,2010,JMR,RAMANATHAN S;DHAR SK,THE EFFECT OF SALES PROMOTIONS ON THE SIZE AND COMPOSITION OF THE SHOPPING BASKET: REGULATORY COMPATIBILITY FROM FRAMING AND TEMPORAL RESTRICTIONS
10.1509/jmkr.47.3.553,WOS000277947300014,2010,JMR,CHEEMA A;KAIKATI AM,THE EFFECT OF NEED FOR UNIQUENESS ON WORD OF MOUTH
10.1509/jmkr.47.3.564,WOS000277947300015,2010,JMR,BOLTON LE;KEH HT;ALBA JW,HOW DO PRICE FAIRNESS PERCEPTIONS DIFFER ACROSS CULTURE?
10.1509/jmkr.47.4.577,WOS000282599600001,2010,JMR,AILAWADI KL;ZHANG J;KRISHNA A;KRUGER MW,WHEN WAL-MART ENTERS: HOW INCUMBENT RETAILERS REACT AND HOW THIS AFFECTS THEIR SALES OUTCOMES
10.1509/jmkr.47.4.594,WOS000282599600002,2010,JMR,MIZIK N,THE THEORY AND PRACTICE OF MYOPIC MANAGEMENT
10.1509/jmkr.47.4.612,WOS000282599600003,2010,JMR,GREWAL R;CHANDRASHEKARAN M;CITRIN AV,CUSTOMER SATISFACTION HETEROGENEITY AND SHAREHOLDER VALUE
10.1509/jmkr.47.4.627,WOS000282599600004,2010,JMR,HUTCHINSON JW;ALBA JW;EISENSTEIN EM,"HEURISTICS AND BIASES IN DATA-BASED DECISION MAKING: EFFECTS OF EXPERIENCE, TRAINING, AND GRAPHICAL DATA DISPLAYS"
10.1509/jmkr.47.4.643,WOS000282599600005,2010,JMR,TRUSOV M;BODAPATI AV;BUCKLIN RE,DETERMINING INFLUENTIAL USERS IN INTERNET SOCIAL NETWORKS
10.1509/jmkr.47.4.659,WOS000282599600006,2010,JMR,UELKUMEN G;CHAKRAVARTI A;MORWITZ VG,"CATEGORIES CREATE MIND-SETS: THE EFFECT OF EXPOSURE TO BROAD VERSUS NARROW CATEGORIZATIONS ON SUBSEQUENT, UNRELATED DECISIONS"
10.1509/jmkr.47.4.672,WOS000282599600007,2010,JMR,SRINIVASAN S;VANHUELE M;PAUWELS K,MIND-SET METRICS IN MARKET RESPONSE MODELS: AN INTEGRATIVE APPROACH
10.1509/jmkr.47.4.685,WOS000282599600008,2010,JMR,SCHOLZ SW;MEISSNER M;DECKER R,MEASURING CONSUMER PREFERENCES FOR COMPLEX PRODUCTS: A COMPOSITIONAL APPROACH BASED ON PAIRED COMPARISONS
10.1509/jmkr.47.4.699,WOS000282599600009,2010,JMR,HWANG H;MALHOTRA NK;KIM Y;TOMIUK MA;HONG S,A COMPARATIVE STUDY ON PARAMETER RECOVERY OF THREE APPROACHES TO STRUCTURAL EQUATION MODELING
10.1509/jmkr.47.4.713,WOS000282599600010,2010,JMR,KOO M;FISHBACH A,A SILVER LINING OF STANDING IN LINE: QUEUING INCREASES VALUE OF PRODUCTS
10.1509/jmkr.47.4.725,WOS000282599600011,2010,JMR,NOWLIS SM;DHAR R;SIMONSON I,THE EFFECT OF DECISION ORDER ON PURCHASE QUANTITY DECISIONS
10.1509/jmkr.47.4.738,WOS000282599600012,2010,JMR,CHERNEV A;GAL D,CATEGORIZATION EFFECTS IN VALUE JUDGMENTS: AVERAGING BIAS IN EVALUATING COMBINATIONS OF VICES AND VIRTUES
10.1509/jmkr.47.4.748,WOS000282599600013,2010,JMR,JERATH K;ZHANG ZJ,STORE WITHIN A STORE
